atributos_id,player_api_id,overall_rating,potential,preferred_foot,crossing,finishing,dribbling,free_kick_accuracy,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,strength,aggression,interceptions,vision,penalties,marking,id_temporada
12984,50047,86.0,87.0,right,77.0,85.0,88.0,77.0,85.0,89.0,85.0,90.0,84.0,87.0,82.0,85.0,66.0,80.0,42.0,78.0,77.0,30.0,10
12985,50047,84.0,88.0,right,75.0,83.0,88.0,71.0,85.0,90.0,85.0,91.0,82.0,86.0,78.0,72.0,64.0,72.0,42.0,78.0,73.0,30.0,8
12986,37479,75.0,75.0,right,57.0,22.0,48.0,43.0,67.0,55.0,63.0,64.0,63.0,58.0,67.0,78.0,79.0,83.0,73.0,52.0,30.0,76.0,9
12987,37479,76.0,79.0,right,46.0,21.0,45.0,42.0,65.0,58.0,67.0,64.0,68.0,58.0,66.0,78.0,82.0,79.0,75.0,51.0,29.0,76.0,7
12988,37479,76.0,79.0,right,46.0,21.0,45.0,42.0,65.0,58.0,67.0,64.0,68.0,58.0,66.0,73.0,80.0,77.0,75.0,51.0,29.0,75.0,6
12989,129918,75.0,78.0,right,36.0,81.0,72.0,50.0,68.0,69.0,69.0,67.0,78.0,69.0,74.0,55.0,70.0,44.0,25.0,71.0,84.0,27.0,9
12990,129918,68.0,75.0,right,43.0,75.0,62.0,56.0,65.0,55.0,63.0,62.0,69.0,60.0,70.0,68.0,69.0,44.0,19.0,47.0,69.0,22.0,6
12991,111801,77.0,81.0,right,58.0,46.0,65.0,32.0,76.0,66.0,79.0,60.0,70.0,57.0,73.0,45.0,93.0,85.0,76.0,62.0,54.0,75.0,10
12992,111801,68.0,71.0,right,49.0,42.0,50.0,30.0,67.0,63.0,75.0,56.0,68.0,46.0,48.0,40.0,88.0,71.0,62.0,62.0,52.0,60.0,8
12993,213649,66.0,72.0,left,40.0,69.0,64.0,48.0,63.0,65.0,69.0,71.0,64.0,59.0,68.0,63.0,72.0,38.0,29.0,59.0,65.0,20.0,9
12994,213649,66.0,72.0,right,40.0,69.0,64.0,48.0,63.0,65.0,69.0,71.0,64.0,59.0,68.0,63.0,72.0,38.0,29.0,59.0,65.0,20.0,9
12995,213649,64.0,67.0,right,39.0,68.0,61.0,32.0,60.0,65.0,68.0,68.0,62.0,59.0,65.0,63.0,70.0,27.0,28.0,57.0,55.0,25.0,8
12996,213649,60.0,64.0,right,38.0,61.0,58.0,31.0,57.0,66.0,69.0,67.0,61.0,58.0,64.0,62.0,68.0,26.0,27.0,56.0,54.0,25.0,8
12997,213649,59.0,64.0,right,38.0,56.0,57.0,31.0,57.0,66.0,69.0,67.0,61.0,58.0,64.0,62.0,68.0,26.0,27.0,56.0,54.0,25.0,8
12998,213649,59.0,64.0,right,38.0,56.0,57.0,31.0,57.0,66.0,69.0,67.0,61.0,58.0,64.0,62.0,68.0,26.0,27.0,56.0,54.0,25.0,7
12999,213649,59.0,63.0,right,36.0,54.0,60.0,31.0,58.0,69.0,69.0,69.0,64.0,66.0,63.0,64.0,56.0,26.0,30.0,65.0,54.0,25.0,6
13000,213649,58.0,70.0,right,36.0,54.0,57.0,31.0,58.0,65.0,70.0,69.0,64.0,56.0,60.0,64.0,52.0,26.0,44.0,65.0,54.0,22.0,4
13001,256727,77.0,80.0,right,73.0,68.0,83.0,44.0,82.0,92.0,90.0,93.0,79.0,80.0,84.0,86.0,63.0,66.0,34.0,68.0,49.0,25.0,8
13002,41718,75.0,67.0,right,53.0,77.0,68.0,58.0,79.0,85.0,90.0,81.0,68.0,70.0,75.0,75.0,66.0,53.0,53.0,52.0,74.0,20.0,4
13003,41718,74.0,67.0,right,53.0,77.0,68.0,58.0,79.0,85.0,87.0,81.0,68.0,70.0,75.0,75.0,66.0,53.0,53.0,52.0,74.0,20.0,3
13004,41718,74.0,84.0,left,57.0,78.0,77.0,57.0,78.0,77.0,74.0,81.0,67.0,70.0,74.0,75.0,71.0,52.0,52.0,52.0,73.0,20.0,3
13005,213809,75.0,78.0,right,74.0,26.0,61.0,29.0,71.0,74.0,85.0,50.0,72.0,50.0,75.0,57.0,87.0,79.0,73.0,53.0,36.0,68.0,9
13006,213809,72.0,76.0,right,68.0,25.0,70.0,28.0,66.0,68.0,84.0,49.0,69.0,48.0,74.0,54.0,86.0,75.0,72.0,52.0,35.0,67.0,7
13007,213809,72.0,76.0,right,68.0,25.0,61.0,28.0,66.0,68.0,84.0,49.0,69.0,48.0,74.0,54.0,86.0,75.0,72.0,52.0,35.0,67.0,7
13008,213809,69.0,76.0,right,71.0,25.0,59.0,28.0,62.0,68.0,79.0,51.0,66.0,48.0,74.0,53.0,84.0,74.0,64.0,55.0,35.0,68.0,5
13009,210164,78.0,86.0,right,20.0,19.0,12.0,16.0,22.0,54.0,52.0,53.0,77.0,58.0,25.0,59.0,75.0,26.0,23.0,34.0,25.0,19.0,10
13010,210164,72.0,84.0,right,25.0,25.0,25.0,25.0,21.0,54.0,52.0,53.0,75.0,58.0,28.0,59.0,51.0,25.0,22.0,25.0,29.0,25.0,8
13011,46211,68.0,68.0,right,73.0,52.0,69.0,78.0,70.0,67.0,69.0,70.0,69.0,76.0,80.0,58.0,56.0,34.0,57.0,73.0,60.0,23.0,9
13012,46211,64.0,66.0,right,68.0,63.0,67.0,77.0,74.0,71.0,68.0,73.0,66.0,74.0,82.0,58.0,51.0,56.0,31.0,71.0,63.0,22.0,7
13013,46211,69.0,69.0,right,68.0,63.0,66.0,75.0,68.0,71.0,68.0,73.0,66.0,74.0,82.0,58.0,58.0,56.0,31.0,69.0,59.0,22.0,7
13014,46211,69.0,75.0,right,58.0,67.0,72.0,73.0,71.0,70.0,73.0,72.0,65.0,68.0,83.0,59.0,60.0,57.0,32.0,66.0,72.0,23.0,4
13015,46211,68.0,76.0,right,59.0,68.0,71.0,75.0,72.0,70.0,71.0,72.0,66.0,68.0,71.0,59.0,65.0,58.0,67.0,66.0,65.0,24.0,3
13016,46211,73.0,76.0,left,73.0,77.0,71.0,79.0,77.0,77.0,73.0,72.0,66.0,68.0,79.0,59.0,76.0,58.0,67.0,66.0,65.0,48.0,1
13017,37442,76.0,76.0,right,73.0,53.0,54.0,47.0,65.0,63.0,72.0,59.0,77.0,60.0,72.0,68.0,77.0,78.0,79.0,57.0,49.0,83.0,10
13018,37442,79.0,79.0,right,78.0,58.0,58.0,48.0,62.0,69.0,76.0,64.0,72.0,60.0,71.0,68.0,77.0,77.0,82.0,66.0,48.0,79.0,8
13019,37442,79.0,79.0,right,78.0,58.0,63.0,48.0,67.0,69.0,76.0,64.0,82.0,60.0,74.0,68.0,77.0,81.0,83.0,59.0,48.0,81.0,7
13020,37442,80.0,80.0,right,76.0,58.0,69.0,48.0,74.0,69.0,77.0,64.0,82.0,60.0,74.0,68.0,77.0,81.0,84.0,59.0,48.0,84.0,6
13021,37442,80.0,83.0,right,77.0,58.0,69.0,48.0,74.0,68.0,77.0,64.0,82.0,60.0,74.0,68.0,77.0,81.0,84.0,70.0,48.0,84.0,5
13022,37442,80.0,84.0,right,77.0,58.0,69.0,48.0,74.0,74.0,81.0,67.0,82.0,76.0,74.0,73.0,77.0,81.0,84.0,70.0,48.0,84.0,5
13023,37442,80.0,81.0,right,78.0,38.0,63.0,48.0,73.0,78.0,80.0,67.0,74.0,76.0,73.0,73.0,78.0,81.0,83.0,70.0,81.0,86.0,4
13024,201916,68.0,72.0,right,68.0,22.0,36.0,38.0,56.0,68.0,79.0,64.0,69.0,54.0,24.0,79.0,76.0,79.0,71.0,43.0,39.0,70.0,8
13025,201916,62.0,69.0,right,64.0,22.0,36.0,38.0,48.0,69.0,76.0,64.0,59.0,54.0,24.0,79.0,76.0,76.0,63.0,44.0,39.0,59.0,7
13026,201916,63.0,69.0,right,64.0,22.0,36.0,38.0,48.0,71.0,76.0,64.0,59.0,54.0,24.0,79.0,76.0,76.0,63.0,44.0,39.0,59.0,7
13027,183350,73.0,73.0,right,70.0,69.0,76.0,60.0,79.0,78.0,79.0,77.0,81.0,65.0,81.0,63.0,65.0,63.0,38.0,60.0,55.0,30.0,8
13028,183350,72.0,76.0,right,71.0,69.0,75.0,73.0,79.0,78.0,76.0,77.0,70.0,65.0,70.0,63.0,65.0,63.0,38.0,69.0,29.0,30.0,5
13029,183350,62.0,67.0,right,64.0,61.0,64.0,45.0,63.0,64.0,74.0,72.0,60.0,57.0,62.0,65.0,65.0,63.0,63.0,62.0,86.0,30.0,4
13030,183350,55.0,67.0,right,34.0,61.0,64.0,45.0,63.0,64.0,74.0,72.0,60.0,57.0,62.0,65.0,65.0,63.0,63.0,62.0,86.0,30.0,1
13031,114044,77.0,84.0,left,52.0,22.0,51.0,36.0,64.0,54.0,55.0,56.0,76.0,56.0,48.0,72.0,79.0,81.0,74.0,56.0,49.0,74.0,7
13032,114044,78.0,84.0,left,59.0,22.0,49.0,36.0,65.0,68.0,74.0,56.0,78.0,78.0,48.0,81.0,80.0,85.0,82.0,56.0,59.0,77.0,4
13033,474658,64.0,72.0,left,65.0,59.0,68.0,49.0,64.0,78.0,82.0,78.0,57.0,89.0,40.0,79.0,36.0,32.0,25.0,56.0,54.0,25.0,9
13034,474658,63.0,71.0,left,65.0,56.0,68.0,49.0,64.0,79.0,79.0,79.0,47.0,89.0,40.0,78.0,34.0,32.0,25.0,56.0,54.0,25.0,8
13035,474658,63.0,71.0,left,65.0,56.0,68.0,49.0,64.0,79.0,79.0,79.0,47.0,89.0,40.0,78.0,34.0,32.0,25.0,56.0,54.0,25.0,8
13036,183327,68.0,74.0,right,57.0,76.0,74.0,39.0,72.0,78.0,77.0,79.0,70.0,62.0,58.0,72.0,58.0,25.0,23.0,61.0,55.0,18.0,9
13037,257855,62.0,72.0,right,65.0,21.0,45.0,44.0,61.0,66.0,74.0,66.0,60.0,63.0,40.0,71.0,68.0,54.0,67.0,47.0,35.0,53.0,1
13038,523390,72.0,80.0,right,61.0,54.0,65.0,68.0,64.0,69.0,62.0,70.0,67.0,77.0,55.0,58.0,32.0,40.0,44.0,77.0,63.0,38.0,8
13039,523390,72.0,80.0,right,61.0,54.0,65.0,68.0,64.0,69.0,62.0,70.0,67.0,77.0,55.0,58.0,32.0,40.0,44.0,77.0,63.0,38.0,7
13040,213501,81.0,88.0,right,67.0,84.0,84.0,43.0,85.0,83.0,87.0,75.0,78.0,65.0,79.0,75.0,79.0,56.0,21.0,70.0,78.0,15.0,9
13041,213501,78.0,86.0,right,58.0,80.0,78.0,43.0,81.0,81.0,83.0,71.0,74.0,54.0,76.0,75.0,80.0,55.0,25.0,68.0,70.0,20.0,9
13042,213501,77.0,87.0,right,58.0,80.0,78.0,43.0,81.0,77.0,79.0,63.0,74.0,54.0,76.0,63.0,80.0,36.0,25.0,60.0,70.0,20.0,9
13043,213501,76.0,82.0,right,59.0,81.0,68.0,44.0,70.0,74.0,79.0,64.0,75.0,53.0,77.0,61.0,80.0,37.0,20.0,61.0,57.0,25.0,8
13044,213501,73.0,81.0,right,59.0,76.0,66.0,44.0,69.0,68.0,76.0,64.0,68.0,53.0,78.0,61.0,78.0,37.0,20.0,61.0,57.0,19.0,7
13045,213501,64.0,81.0,right,39.0,73.0,55.0,44.0,72.0,56.0,64.0,55.0,54.0,57.0,65.0,63.0,68.0,37.0,20.0,43.0,57.0,19.0,1
13046,75310,83.0,83.0,left,53.0,84.0,75.0,69.0,80.0,70.0,75.0,68.0,80.0,58.0,88.0,81.0,88.0,80.0,32.0,68.0,82.0,36.0,9
13047,75310,83.0,83.0,left,53.0,84.0,78.0,69.0,80.0,70.0,75.0,68.0,80.0,58.0,88.0,81.0,88.0,80.0,32.0,68.0,82.0,36.0,8
13048,75310,83.0,83.0,left,53.0,85.0,78.0,71.0,83.0,72.0,76.0,68.0,80.0,58.0,88.0,81.0,87.0,78.0,32.0,68.0,82.0,25.0,8
13049,75310,78.0,82.0,left,53.0,84.0,73.0,74.0,77.0,81.0,74.0,58.0,75.0,62.0,83.0,85.0,83.0,71.0,82.0,64.0,62.0,24.0,2
13050,100033,74.0,74.0,left,79.0,54.0,75.0,72.0,77.0,77.0,82.0,73.0,76.0,64.0,77.0,73.0,76.0,81.0,75.0,66.0,59.0,65.0,8
13051,100033,75.0,79.0,left,79.0,54.0,75.0,59.0,77.0,77.0,82.0,73.0,76.0,64.0,77.0,73.0,73.0,75.0,75.0,66.0,59.0,66.0,7
13052,100033,76.0,79.0,left,82.0,54.0,75.0,59.0,77.0,77.0,82.0,73.0,78.0,64.0,78.0,73.0,73.0,75.0,77.0,66.0,59.0,66.0,7
13053,100033,80.0,83.0,left,77.0,54.0,78.0,59.0,77.0,81.0,83.0,76.0,79.0,74.0,78.0,74.0,75.0,79.0,80.0,68.0,61.0,79.0,6
13054,100033,79.0,83.0,left,83.0,49.0,77.0,59.0,77.0,78.0,83.0,77.0,77.0,67.0,83.0,78.0,74.0,74.0,78.0,76.0,61.0,77.0,5
13055,33586,71.0,71.0,right,77.0,53.0,51.0,66.0,81.0,57.0,54.0,58.0,79.0,69.0,68.0,77.0,72.0,67.0,71.0,80.0,60.0,58.0,10
13056,33586,72.0,72.0,right,77.0,53.0,51.0,66.0,81.0,57.0,54.0,58.0,81.0,69.0,68.0,77.0,72.0,67.0,71.0,83.0,60.0,58.0,9
13057,282467,70.0,79.0,right,65.0,59.0,84.0,52.0,81.0,91.0,89.0,92.0,54.0,73.0,60.0,73.0,56.0,47.0,40.0,53.0,60.0,20.0,9
13058,282467,69.0,78.0,right,63.0,57.0,84.0,50.0,81.0,90.0,88.0,91.0,51.0,72.0,58.0,72.0,56.0,45.0,38.0,51.0,58.0,25.0,8
13059,282467,66.0,78.0,right,60.0,55.0,78.0,50.0,72.0,87.0,85.0,86.0,51.0,69.0,50.0,64.0,43.0,45.0,38.0,49.0,58.0,18.0,6
13060,282467,64.0,78.0,right,60.0,55.0,73.0,50.0,72.0,84.0,77.0,61.0,51.0,69.0,50.0,64.0,43.0,45.0,38.0,49.0,58.0,18.0,1
13061,213489,75.0,81.0,right,51.0,79.0,74.0,54.0,76.0,70.0,73.0,72.0,75.0,67.0,80.0,70.0,71.0,64.0,37.0,60.0,70.0,13.0,10
13062,213489,73.0,81.0,right,50.0,70.0,73.0,53.0,79.0,76.0,79.0,73.0,72.0,67.0,74.0,71.0,70.0,63.0,36.0,59.0,63.0,25.0,7
13063,213489,74.0,81.0,right,50.0,72.0,73.0,53.0,79.0,76.0,79.0,73.0,72.0,67.0,74.0,71.0,70.0,63.0,36.0,59.0,63.0,12.0,7
13064,93484,75.0,76.0,left,72.0,55.0,59.0,35.0,68.0,75.0,85.0,67.0,60.0,68.0,75.0,70.0,74.0,78.0,80.0,55.0,47.0,73.0,7
13065,213814,68.0,72.0,right,71.0,25.0,57.0,59.0,66.0,68.0,74.0,59.0,64.0,68.0,73.0,75.0,79.0,77.0,68.0,56.0,46.0,65.0,7
13066,213814,67.0,72.0,right,71.0,25.0,57.0,59.0,65.0,68.0,74.0,59.0,64.0,68.0,73.0,78.0,79.0,73.0,65.0,56.0,46.0,63.0,7
13067,213814,68.0,71.0,right,66.0,23.0,57.0,63.0,66.0,76.0,78.0,65.0,70.0,74.0,74.0,77.0,79.0,74.0,69.0,57.0,47.0,61.0,5
13068,449492,62.0,74.0,right,59.0,56.0,67.0,56.0,63.0,85.0,86.0,81.0,51.0,80.0,82.0,82.0,71.0,70.0,24.0,46.0,53.0,27.0,1
13069,164676,81.0,82.0,right,74.0,71.0,83.0,65.0,87.0,78.0,72.0,84.0,81.0,81.0,69.0,63.0,63.0,82.0,69.0,85.0,69.0,57.0,10
13070,164676,75.0,83.0,right,58.0,64.0,74.0,70.0,82.0,82.0,79.0,84.0,81.0,76.0,69.0,56.0,48.0,67.0,51.0,85.0,57.0,47.0,4
13071,150323,81.0,84.0,right,61.0,65.0,72.0,65.0,77.0,76.0,70.0,60.0,83.0,51.0,78.0,53.0,82.0,77.0,86.0,85.0,57.0,71.0,8
13072,150323,81.0,84.0,right,61.0,65.0,72.0,65.0,77.0,68.0,66.0,60.0,83.0,51.0,78.0,53.0,82.0,77.0,86.0,85.0,57.0,71.0,8
13073,150323,76.0,78.0,right,59.0,63.0,70.0,63.0,75.0,61.0,55.0,56.0,76.0,49.0,69.0,51.0,76.0,74.0,81.0,83.0,55.0,62.0,7
13074,150323,58.0,65.0,right,48.0,54.0,49.0,63.0,65.0,68.0,61.0,65.0,69.0,68.0,51.0,71.0,60.0,59.0,60.0,82.0,54.0,51.0,3
13075,33021,75.0,78.0,left,68.0,62.0,60.0,70.0,65.0,75.0,74.0,55.0,78.0,62.0,66.0,65.0,80.0,75.0,72.0,58.0,70.0,77.0,1
13076,268039,68.0,70.0,left,34.0,28.0,34.0,28.0,53.0,49.0,58.0,47.0,53.0,41.0,63.0,69.0,79.0,67.0,70.0,46.0,45.0,72.0,10
13077,268039,71.0,74.0,left,34.0,28.0,34.0,28.0,53.0,49.0,58.0,47.0,67.0,41.0,63.0,69.0,79.0,67.0,78.0,46.0,45.0,75.0,7
13078,268039,71.0,74.0,left,34.0,28.0,34.0,28.0,53.0,49.0,58.0,47.0,67.0,41.0,63.0,69.0,79.0,67.0,78.0,46.0,45.0,75.0,7
13079,33025,78.0,78.0,right,80.0,59.0,80.0,64.0,76.0,77.0,76.0,71.0,82.0,71.0,73.0,74.0,75.0,81.0,81.0,76.0,63.0,79.0,10
13080,33025,78.0,78.0,right,80.0,58.0,79.0,63.0,77.0,79.0,78.0,71.0,82.0,71.0,72.0,74.0,78.0,80.0,81.0,75.0,62.0,80.0,9
13081,33025,79.0,79.0,right,82.0,58.0,74.0,63.0,77.0,79.0,78.0,71.0,82.0,71.0,72.0,74.0,78.0,80.0,81.0,75.0,62.0,81.0,9
13082,40956,73.0,75.0,right,61.0,59.0,71.0,54.0,77.0,73.0,72.0,73.0,72.0,66.0,80.0,67.0,71.0,77.0,65.0,72.0,62.0,59.0,8
13083,361770,71.0,82.0,right,52.0,60.0,69.0,66.0,73.0,55.0,62.0,61.0,68.0,49.0,77.0,50.0,79.0,74.0,69.0,73.0,53.0,61.0,8
13084,361770,69.0,82.0,right,52.0,57.0,69.0,47.0,71.0,55.0,62.0,61.0,64.0,49.0,74.0,50.0,79.0,74.0,68.0,72.0,53.0,60.0,7
13085,361770,69.0,82.0,right,52.0,57.0,69.0,47.0,70.0,67.0,68.0,52.0,64.0,49.0,70.0,50.0,79.0,74.0,68.0,70.0,53.0,59.0,7
13086,361770,69.0,82.0,right,52.0,57.0,69.0,47.0,70.0,67.0,68.0,52.0,64.0,49.0,70.0,50.0,79.0,74.0,68.0,70.0,53.0,59.0,7
13087,164238,70.0,74.0,right,67.0,57.0,70.0,66.0,74.0,71.0,66.0,72.0,65.0,67.0,79.0,71.0,65.0,60.0,63.0,72.0,54.0,57.0,7
13088,164238,70.0,74.0,right,67.0,57.0,70.0,66.0,74.0,71.0,66.0,72.0,65.0,67.0,79.0,71.0,65.0,60.0,63.0,72.0,54.0,57.0,7
13089,164238,74.0,81.0,right,67.0,58.0,71.0,66.0,77.0,72.0,67.0,73.0,72.0,68.0,86.0,72.0,66.0,67.0,67.0,78.0,54.0,57.0,6
13090,42873,74.0,74.0,left,80.0,72.0,73.0,82.0,77.0,66.0,67.0,64.0,75.0,65.0,82.0,54.0,71.0,59.0,42.0,75.0,81.0,27.0,9
13091,42873,75.0,75.0,left,80.0,72.0,75.0,83.0,79.0,67.0,68.0,65.0,76.0,65.0,82.0,54.0,71.0,59.0,42.0,75.0,81.0,27.0,8
13092,42873,76.0,76.0,left,75.0,70.0,74.0,83.0,76.0,68.0,69.0,67.0,77.0,65.0,82.0,54.0,70.0,59.0,43.0,79.0,84.0,25.0,7
13093,42873,76.0,86.0,left,71.0,68.0,75.0,60.0,66.0,77.0,82.0,62.0,71.0,70.0,79.0,59.0,67.0,79.0,82.0,81.0,77.0,36.0,1
13094,104986,75.0,76.0,right,25.0,25.0,25.0,25.0,27.0,58.0,55.0,57.0,77.0,65.0,31.0,83.0,74.0,39.0,25.0,25.0,20.0,25.0,9
13095,104986,73.0,73.0,right,16.0,12.0,13.0,11.0,26.0,58.0,59.0,56.0,69.0,65.0,21.0,84.0,74.0,51.0,25.0,46.0,20.0,10.0,6
13096,104986,64.0,75.0,right,16.0,12.0,13.0,11.0,26.0,58.0,49.0,56.0,64.0,62.0,21.0,43.0,64.0,51.0,25.0,46.0,20.0,10.0,5
13097,104986,67.0,75.0,right,24.0,24.0,24.0,6.0,26.0,68.0,49.0,56.0,64.0,62.0,21.0,43.0,64.0,61.0,55.0,46.0,52.0,24.0,3
13098,31045,81.0,81.0,left,74.0,60.0,81.0,71.0,85.0,85.0,82.0,85.0,84.0,88.0,75.0,74.0,57.0,63.0,71.0,82.0,77.0,57.0,10
13099,31045,76.0,77.0,left,78.0,64.0,81.0,74.0,81.0,84.0,83.0,85.0,79.0,85.0,75.0,67.0,58.0,62.0,74.0,76.0,64.0,71.0,8
13100,31045,81.0,85.0,left,85.0,66.0,84.0,76.0,83.0,90.0,85.0,87.0,80.0,90.0,80.0,75.0,63.0,71.0,73.0,78.0,73.0,67.0,8
13101,31045,81.0,89.0,left,85.0,77.0,80.0,84.0,81.0,85.0,86.0,83.0,80.0,58.0,84.0,56.0,61.0,48.0,56.0,76.0,77.0,60.0,4
13102,31045,81.0,88.0,left,84.0,76.0,81.0,83.0,80.0,85.0,86.0,83.0,79.0,58.0,83.0,56.0,63.0,47.0,71.0,76.0,81.0,61.0,3
13103,31045,76.0,89.0,left,78.0,67.0,74.0,61.0,73.0,77.0,74.0,83.0,65.0,58.0,72.0,56.0,59.0,46.0,63.0,76.0,61.0,62.0,1
13104,30955,88.0,88.0,right,79.0,73.0,90.0,70.0,92.0,76.0,75.0,83.0,88.0,86.0,65.0,54.0,59.0,58.0,68.0,92.0,71.0,57.0,9
13105,30955,89.0,91.0,right,85.0,73.0,91.0,65.0,94.0,76.0,75.0,83.0,90.0,86.0,65.0,54.0,59.0,58.0,68.0,93.0,65.0,57.0,7
13106,30955,90.0,92.0,right,85.0,73.0,91.0,65.0,94.0,79.0,73.0,83.0,92.0,86.0,65.0,54.0,59.0,58.0,70.0,93.0,65.0,57.0,7
13107,30955,90.0,90.0,right,85.0,73.0,91.0,65.0,94.0,79.0,73.0,83.0,92.0,86.0,65.0,54.0,59.0,58.0,68.0,93.0,65.0,57.0,7
13108,57057,71.0,71.0,left,29.0,40.0,36.0,39.0,52.0,66.0,70.0,52.0,75.0,68.0,40.0,72.0,77.0,74.0,50.0,46.0,58.0,73.0,2
13109,172948,71.0,80.0,left,58.0,43.0,54.0,50.0,66.0,50.0,54.0,55.0,62.0,45.0,56.0,54.0,80.0,65.0,77.0,54.0,50.0,73.0,7
13110,172948,73.0,80.0,left,63.0,45.0,52.0,50.0,68.0,52.0,54.0,55.0,74.0,45.0,56.0,54.0,78.0,65.0,81.0,64.0,50.0,75.0,6
13111,172948,73.0,80.0,left,63.0,45.0,52.0,50.0,68.0,57.0,62.0,56.0,74.0,45.0,56.0,57.0,78.0,65.0,81.0,71.0,50.0,75.0,5
13112,172948,61.0,76.0,left,56.0,45.0,52.0,50.0,64.0,68.0,62.0,57.0,57.0,66.0,56.0,71.0,55.0,54.0,65.0,60.0,63.0,66.0,1
13113,74744,65.0,65.0,right,60.0,55.0,61.0,71.0,70.0,69.0,65.0,70.0,67.0,68.0,65.0,67.0,66.0,60.0,60.0,65.0,78.0,65.0,9
13114,74744,64.0,64.0,right,59.0,54.0,60.0,70.0,69.0,71.0,65.0,74.0,64.0,72.0,64.0,71.0,70.0,50.0,57.0,61.0,80.0,53.0,8
13115,74744,67.0,74.0,right,59.0,55.0,63.0,67.0,71.0,69.0,72.0,73.0,81.0,59.0,60.0,74.0,67.0,72.0,68.0,59.0,81.0,64.0,4
13116,47193,61.0,64.0,right,54.0,54.0,63.0,48.0,67.0,59.0,65.0,66.0,55.0,65.0,60.0,62.0,60.0,49.0,60.0,64.0,56.0,48.0,3
13117,47193,55.0,65.0,right,49.0,45.0,53.0,49.0,63.0,60.0,68.0,66.0,56.0,65.0,28.0,62.0,48.0,40.0,44.0,64.0,47.0,29.0,2
13118,47193,55.0,65.0,right,49.0,45.0,53.0,49.0,63.0,60.0,68.0,66.0,56.0,65.0,28.0,62.0,48.0,40.0,44.0,64.0,47.0,29.0,1
13119,432950,77.0,88.0,right,62.0,78.0,87.0,65.0,85.0,86.0,83.0,86.0,82.0,85.0,81.0,54.0,56.0,41.0,45.0,69.0,55.0,46.0,10
13120,432950,76.0,86.0,right,68.0,69.0,82.0,64.0,80.0,86.0,85.0,88.0,70.0,92.0,76.0,55.0,54.0,40.0,44.0,74.0,54.0,45.0,9
13121,432950,75.0,86.0,right,68.0,69.0,82.0,64.0,80.0,86.0,85.0,88.0,70.0,92.0,76.0,55.0,54.0,40.0,44.0,74.0,54.0,45.0,8
13122,432950,74.0,86.0,right,70.0,69.0,77.0,64.0,77.0,90.0,91.0,85.0,70.0,86.0,76.0,50.0,39.0,40.0,44.0,73.0,48.0,45.0,8
13123,432950,74.0,86.0,right,68.0,70.0,77.0,64.0,77.0,90.0,90.0,90.0,70.0,82.0,76.0,50.0,54.0,40.0,44.0,73.0,48.0,45.0,7
13124,46509,86.0,88.0,left,91.0,75.0,88.0,72.0,86.0,90.0,90.0,90.0,80.0,79.0,88.0,72.0,64.0,76.0,72.0,83.0,73.0,42.0,8
13125,46509,82.0,89.0,left,76.0,74.0,88.0,71.0,87.0,87.0,85.0,88.0,76.0,76.0,78.0,60.0,61.0,62.0,44.0,75.0,73.0,22.0,4
13126,46509,80.0,88.0,left,76.0,75.0,86.0,71.0,85.0,88.0,87.0,88.0,76.0,76.0,74.0,60.0,67.0,63.0,71.0,75.0,80.0,32.0,4
13127,46509,78.0,87.0,left,72.0,70.0,84.0,71.0,82.0,88.0,85.0,88.0,75.0,76.0,69.0,60.0,67.0,67.0,61.0,75.0,71.0,27.0,3
13128,33762,70.0,70.0,right,71.0,64.0,72.0,57.0,74.0,68.0,74.0,58.0,68.0,49.0,76.0,47.0,65.0,62.0,48.0,69.0,66.0,37.0,7
13129,33762,70.0,72.0,right,71.0,64.0,72.0,57.0,74.0,68.0,74.0,58.0,68.0,49.0,76.0,47.0,65.0,62.0,48.0,69.0,66.0,37.0,7
13130,33762,74.0,81.0,right,71.0,76.0,75.0,61.0,72.0,78.0,82.0,74.0,81.0,66.0,77.0,73.0,66.0,63.0,41.0,72.0,70.0,44.0,5
13131,38573,75.0,76.0,right,77.0,64.0,81.0,60.0,78.0,70.0,76.0,68.0,81.0,57.0,77.0,62.0,64.0,69.0,43.0,73.0,59.0,22.0,7
13132,38573,75.0,79.0,right,80.0,64.0,79.0,64.0,78.0,75.0,67.0,69.0,74.0,57.0,70.0,58.0,64.0,67.0,38.0,73.0,59.0,22.0,6
13133,38573,77.0,81.0,right,82.0,78.0,80.0,64.0,81.0,81.0,79.0,79.0,77.0,68.0,70.0,58.0,64.0,67.0,38.0,76.0,59.0,17.0,4
13134,33733,72.0,72.0,right,82.0,41.0,65.0,60.0,77.0,72.0,76.0,73.0,70.0,68.0,81.0,67.0,68.0,69.0,76.0,56.0,56.0,68.0,7
13135,33733,74.0,78.0,right,68.0,41.0,68.0,69.0,75.0,75.0,77.0,77.0,76.0,68.0,70.0,75.0,72.0,69.0,70.0,74.0,72.0,77.0,2
13136,33820,69.0,78.0,right,65.0,67.0,67.0,62.0,70.0,61.0,63.0,,59.0,,59.0,,74.0,38.0,79.0,,71.0,42.0,3
13137,105925,67.0,73.0,right,49.0,49.0,59.0,48.0,68.0,57.0,59.0,59.0,52.0,60.0,64.0,62.0,74.0,63.0,68.0,72.0,50.0,63.0,7
